baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021696.9	310.378393375375	-3.56098447479015	0.212060033933427	-16.7923413419243	2.77671149496001e-63	2.84365498496226e-61
ENSMUSG00000028518.8	722.838210385535	-2.60360070229873	0.155102407388322	-16.7863332757964	3.07250784519002e-63	3.13108225583478e-61
ENSMUSG00000003469.9	246.039469197634	-6.51894464063179	0.389647828092455	-16.7303502563987	7.87736864588905e-63	7.9881924106621e-61
ENSMUSG00000049493.13	201.08645187014	-4.75728127972914	0.285458252894304	-16.6654186084807	2.33845672773997e-62	2.35978801593935e-60
ENSMUSG00000025558.19	2159.61754628272	-1.87386618489241	0.112605538684447	-16.6409770494818	3.51830237121162e-62	3.53316122103178e-60
ENSMUSG00000078695.8	447.700315720536	-2.48099613991766	0.149100709674167	-16.6397339445226	3.59210533521869e-62	3.58984942365551e-60
ENSMUSG00000049969.3	533.862950917585	-2.16792753624261	0.130324446388343	-16.6348493803118	3.89734636255826e-62	3.87617327895398e-60
ENSMUSG00000030739.18	286.673629011418	-7.0431988063836	0.424332120994334	-16.5983164080988	7.16732142814292e-62	7.094276477703e-60
ENSMUSG00000021822.3	1625.87200356782	1.48990739179891	0.0899815231929598	16.5579258822269	1.40349408629457e-61	1.38257534110361e-59
ENSMUSG00000001420.13	213.432009498885	-6.13716106753224	0.371562954721947	-16.5171500267697	2.76142018245366e-61	2.70736963575445e-59
ENSMUSG00000003032.8	4563.50832303429	-1.95388920637486	0.118349883078292	-16.5094308127225	3.13829235810727e-61	3.06235160434741e-59
ENSMUSG00000006411.12	309.779408265143	-7.27315427738645	0.442027609369365	-16.4540723774313	7.84139917693785e-61	7.61572886259687e-59
ENSMUSG00000032462.14	574.69063767572	-2.04818069048965	0.124486015577692	-16.4530986150118	7.96851316249747e-61	7.7030201772236e-59
ENSMUSG00000026496.11	2040.59658823341	-1.65300722896763	0.100622753176173	-16.4277678436556	1.21032782004327e-60	1.16456054015047e-58
ENSMUSG00000028841.14	186.941175447883	-3.52541058708756	0.214609357473422	-16.4271056425122	1.22361492799597e-60	1.17189453775244e-58
ENSMUSG00000026205.8	174.976286707541	-5.36172313988783	0.326563194595647	-16.4186388074956	1.40687520773332e-60	1.34119942038614e-58
ENSMUSG00000050106.17	182.118117876221	-4.76368742742986	0.290377621638344	-16.4051465142272	1.75702363294684e-60	1.66731871076932e-58
ENSMUSG00000030849.18	1008.96885048682	1.82663008003425	0.111568555441611	16.3722661174924	3.01765500480829e-60	2.85051274358306e-58
ENSMUSG00000031488.14	307.998723101683	-2.68194567015113	0.163842679260125	-16.3690296219652	3.18247699371312e-60	2.99254098040652e-58
ENSMUSG00000001552.14	3736.94972624913	-2.20551726295518	0.134800985877114	-16.3612843675028	3.61424121558386e-60	3.38315873424359e-58
ENSMUSG00000046157.13	246.85527232113	-2.86568493573175	0.175159286586835	-16.3604510589913	3.66403919624531e-60	3.41432337174444e-58
ENSMUSG00000062151.13	709.7040791468	-2.25177460878974	0.137661289073636	-16.3573552444744	3.85510455704754e-60	3.57625775657589e-58
ENSMUSG00000025586.17	600.641052610047	1.91624674083714	0.117241355951282	16.3444607518306	4.76366633495436e-60	4.39937345853575e-58
ENSMUSG00000039462.4	1694.36571529519	1.92414513530581	0.11787336669809	16.3238328488075	6.68061722667363e-60	6.14230793636433e-58
ENSMUSG00000000278.10	5092.48962524288	1.36096367476553	0.0834791076881251	16.3030453062584	9.38949535684178e-60	8.59471196668079e-58
ENSMUSG00000038879.8	223.687142255694	-3.60585018274055	0.221707620342857	-16.2639884779979	1.77778777809992e-59	1.62013637733714e-57
ENSMUSG00000031402.12	2878.44949988362	1.42928260565977	0.0878848608324622	16.2631264602496	1.80298180901145e-59	1.63588967907982e-57
ENSMUSG00000006386.15	433.701185937376	-2.66258523551541	0.163877278556127	-16.2474338051903	2.32911548328565e-59	2.10403545863451e-57
ENSMUSG00000027832.5	705.536556364363	2.13073995875184	0.13123812296946	16.2356784030481	2.82111725746221e-59	2.53741098717916e-57
ENSMUSG00000025408.15	696.516564117416	1.80433987647609	0.111154015495121	16.2327907672871	2.95703802983404e-59	2.64814916550549e-57
ENSMUSG00000041782.14	857.690968089413	-9.74730659055919	0.602756008069186	-16.1712309127914	8.04742885558155e-59	7.17573968687136e-57
ENSMUSG00000092416.2	733.070793854592	-3.24790522162377	0.200981335917895	-16.1602330225857	9.61973579726897e-59	8.540921649704e-57
ENSMUSG00000027478.15	217.653973018995	-3.35253749454281	0.207520380002787	-16.1552204872494	1.04344816979671e-58	9.22470610623269e-57
ENSMUSG00000038530.11	279.945987213314	3.14483218038228	0.194705001594619	16.1517791254788	1.10332930780605e-58	9.71258442152497e-57
ENSMUSG00000027463.14	202.672677647405	-4.06071075548311	0.251923198034992	-16.1188441046985	1.88094604437194e-58	1.64877672965772e-56
ENSMUSG00000052852.8	542.810998981066	-2.03829038329679	0.127066096733796	-16.04118199654	6.5888291433344e-58	5.75118601215859e-56
ENSMUSG00000031626.18	326.503742108602	2.53185414305884	0.157935356587374	16.0309521424872	7.76833104796753e-58	6.75224640291195e-56
ENSMUSG00000047250.13	2089.56450446803	-1.58249282894664	0.0987993554581179	-16.0172383879314	9.6857442300426e-58	8.38363978606239e-56
ENSMUSG00000002831.14	267.144604333272	2.97584853162794	0.186705968225458	15.9386899085863	3.414370396537e-57	2.94304501638171e-55
ENSMUSG00000046591.10	342.3107587988	-2.42931607443514	0.152504547024123	-15.9294665099453	3.95718867300531e-57	3.3967785094797e-55
ENSMUSG00000006360.11	619.754112533975	-2.04174291039637	0.128191226471972	-15.9273217566319	4.09525885093531e-57	3.50076941526028e-55
ENSMUSG00000030792.8	604.735524508823	-9.02033343220061	0.566365113232079	-15.9267109174932	4.13545280331084e-57	3.52058074658812e-55
ENSMUSG00000079037.9	5897.58650081759	1.45352598800478	0.0913362152435381	15.9140159697784	5.06571980256665e-57	4.29485842441378e-55
ENSMUSG00000055926.3	198.235791253092	-3.13128361522351	0.196973092532571	-15.8970119977465	6.645991745451e-57	5.61165841788346e-55
ENSMUSG00000036304.14	384.363022335774	-7.99856055922059	0.503605451803591	-15.8825932693439	8.36473828605665e-57	7.03420085055504e-55
ENSMUSG00000003271.17	173.469931922367	-5.13188969110959	0.323258613583447	-15.8754924864046	9.3672764295513e-57	7.84537844121975e-55
ENSMUSG00000029816.10	1139.85603285423	1.83079407996577	0.11546485961422	15.8558550721202	1.28072482357662e-56	1.06832074295683e-54
ENSMUSG00000050069.3	1370.26322171656	2.06886008336283	0.130625742046754	15.8380733456223	1.69948607476412e-56	1.41193849111025e-54
ENSMUSG00000035697.14	260.131591099399	-4.05340059102037	0.256228096000118	-15.819500883379	2.28295258274333e-56	1.88909760316845e-54
ENSMUSG00000073599.10	315.072761537426	-2.77573260065844	0.175584691975503	-15.8085113766392	2.71813829983977e-56	2.24024410393567e-54
ENSMUSG00000041119.12	162.535170786695	-3.91098862591162	0.24748693775126	-15.8028082671676	2.97560268036136e-56	2.4427100257395e-54
ENSMUSG00000047153.4	999.173395770232	-1.88280247294952	0.119218577434334	-15.792861427042	3.48410021630724e-56	2.84883720058292e-54
ENSMUSG00000085057.7	180.938566682448	-3.83648798127513	0.244161253800398	-15.7129270986274	1.23350033846473e-55	1.00462289377244e-53
ENSMUSG00000038296.14	556.982420518455	2.05897800224342	0.131088987609453	15.7067198381121	1.36037837644418e-55	1.1036136264118e-53
ENSMUSG00000024087.4	4475.35449508237	1.43577270699525	0.0914188544443136	15.7054331485834	1.38826254144808e-55	1.1218354373022e-53
ENSMUSG00000035498.10	312.545782366132	-7.54704553987603	0.48109050420847	-15.6873716563852	1.84539798680795e-55	1.48543767132669e-53
ENSMUSG00000054702.14	191.227891216681	-5.03354212294896	0.321082102692409	-15.6768068999816	2.17938064973346e-55	1.74747470934248e-53
ENSMUSG00000042331.13	2669.7076212143	-1.67209600601005	0.107049440939422	-15.619848093894	5.33325409019734e-55	4.25980800632866e-53
ENSMUSG00000042589.18	154.314846937908	-5.17695342382749	0.33184069659438	-15.6007188899903	7.19790086787464e-55	5.72703750975856e-53
ENSMUSG00000050199.13	1342.0209610576	1.55602197171797	0.0997425524458716	15.6003825204132	7.23592625277021e-55	5.73523396134319e-53
ENSMUSG00000030110.13	363.222815985544	-3.02598228750223	0.194123935856929	-15.587888603971	8.79941232421678e-55	6.94784132637681e-53
ENSMUSG00000074199.7	521.669693389991	-8.80573412278721	0.564931002780901	-15.5872736306567	8.88451628925048e-55	6.98836458082603e-53
ENSMUSG00000022122.15	186.311159189947	3.08600844183887	0.198336133625049	15.559486743212	1.37194648690415e-54	1.07505518843129e-52
ENSMUSG00000022240.10	539.525051920205	-1.90297911727362	0.122342063365988	-15.5545775910353	1.48129301649659e-54	1.15635881631188e-52
ENSMUSG00000050022.16	205.916705557007	-3.306133802881	0.212580391571775	-15.5523930426327	1.53270174371051e-54	1.1919925177496e-52
ENSMUSG00000026259.14	403.471233700312	-2.39126417977769	0.153765539806441	-15.551365948364	1.55748256581926e-54	1.2067281587679e-52
ENSMUSG00000021186.9	4718.26697424168	1.69461740053679	0.108984236709706	15.5491973123657	1.61112389636667e-54	1.2436313449305e-52
ENSMUSG00000035407.8	223.754634131692	-2.74193345826615	0.176872640281558	-15.5023041093374	3.346717399497e-54	2.5737376521708e-52
ENSMUSG00000049858.8	1078.6759885009	-1.65901336681191	0.107181416838809	-15.4785541723796	4.8423366369671e-54	3.71012659292364e-52
ENSMUSG00000027952.16	685.649172817046	-2.38549411530368	0.154139121371593	-15.4762405162076	5.01962394578219e-54	3.83176976259765e-52
ENSMUSG00000020646.17	653.659047277971	-2.61131545660238	0.168779633111192	-15.4717450705799	5.38278367314924e-54	4.093884038472e-52
ENSMUSG00000009487.10	980.990789627878	-10.2040882185959	0.662731576629476	-15.3970152900997	1.71400092966677e-53	1.29881088761965e-51
ENSMUSG00000021456.8	147.357671906643	-5.04720019829988	0.328669224050721	-15.3564734053742	3.20543333711625e-53	2.42010216952277e-51
ENSMUSG00000039405.7	3462.32838652086	1.74087640769306	0.113408696587837	15.3504665874078	3.51648099197399e-53	2.64528881021694e-51
ENSMUSG00000037681.13	147.486443813724	-3.86359432522159	0.251893599170889	-15.3381996920075	4.24813851915061e-53	3.18410295455321e-51
ENSMUSG00000043068.6	149.904231829932	-4.54930078646429	0.296712883250226	-15.3323331856397	4.64980225746649e-53	3.4725797581303e-51
ENSMUSG00000035258.15	1080.69100409555	2.58678041316572	0.168980652873925	15.3081454543539	6.7460163428096e-53	5.01995827639217e-51
ENSMUSG00000025494.8	327.983214426858	-7.77098924914366	0.508657158609353	-15.2774597144946	1.08072031019767e-52	8.01321184840833e-51
ENSMUSG00000029053.16	163.952716434015	-3.78184898144382	0.247873838207321	-15.2571526256865	1.47547687508368e-52	1.09011393267343e-50
ENSMUSG00000028370.7	2096.01818503656	1.86782311146666	0.122481196067763	15.249876482536	1.64944851285086e-52	1.21431108132903e-50
ENSMUSG00000027315.13	358.403605608236	-8.06963035050992	0.530024871819242	-15.2250031641194	2.41346941659485e-52	1.77047666032261e-50
ENSMUSG00000070639.5	854.053677018071	-1.79189071556152	0.117763773643996	-15.215975678382	2.77057853579703e-52	2.02526353957715e-50
ENSMUSG00000030747.5	454.640998211136	-2.69880625278576	0.177436797577142	-15.2099580788052	3.03737577184505e-52	2.21247157014643e-50
ENSMUSG00000054499.9	393.35763540508	-2.39803534455634	0.15868152105052	-15.1122533278016	1.34461864704218e-51	9.76004419346023e-50
ENSMUSG00000021792.15	584.310683247913	-2.39967329165172	0.159283902028475	-15.065384895096	2.73567774208907e-51	1.97877501575512e-49
ENSMUSG00000050390.12	2333.91767278569	-1.81867296508296	0.120747239266275	-15.0618181925665	2.88735635679674e-51	2.08121048616913e-49
ENSMUSG00000020589.17	731.111818087797	-2.63047169320885	0.175215022906507	-15.0128205308768	6.05185610280809e-51	4.34703983329135e-49
ENSMUSG00000021676.10	372.416907899349	-2.19047055964828	0.146067972040181	-14.9962413323964	7.76963709071079e-51	5.56160839084893e-49
ENSMUSG00000050359.7	197.387516549309	-6.50009819719073	0.434736179685548	-14.9518225096709	1.51544289693336e-50	1.08103335202967e-48
ENSMUSG00000005125.13	1545.23708948142	-2.07241862184429	0.138665261156727	-14.9454780855454	1.66690566638288e-50	1.18499235465507e-48
ENSMUSG00000076441.9	1814.05187404466	1.32017848997945	0.0885106890941837	14.9154695719819	2.61431622913169e-50	1.85213561068655e-48
ENSMUSG00000048826.7	148.076526986096	-4.95130084758731	0.332053560707457	-14.9111511921099	2.78902184361598e-50	1.96916364774348e-48
ENSMUSG00000079259.2	162.356781715552	-5.58245632856895	0.374771661611022	-14.8956201879613	3.51904068218106e-50	2.4761358704857e-48
ENSMUSG00000018470.8	193.316981396597	-3.61204667674761	0.242962964883767	-14.8666554117645	5.42569748321912e-50	3.80479335035098e-48
ENSMUSG00000027401.9	363.745224121199	-8.28270178045696	0.559903287177853	-14.7930936826702	1.62318269309532e-49	1.13441825581293e-47
ENSMUSG00000025232.8	2509.24388698932	1.21042907189211	0.0818571078170676	14.78709795852	1.77440995023672e-49	1.23593328756051e-47
ENSMUSG00000070000.13	151.873327102406	-4.78883661049689	0.324350234545117	-14.7644000233666	2.48524025956352e-49	1.72524044461713e-47
ENSMUSG00000059336.14	551.105561548636	-2.08786349343471	0.14214974106911	-14.6877755649209	7.72069393644003e-49	5.34173897870016e-47
ENSMUSG00000035246.16	310.478467008106	-2.23565217559062	0.153078053795972	-14.6046550772744	2.62306433658036e-48	1.80877773102793e-46
ENSMUSG00000022602.14	576.108068473476	-2.17767367971597	0.149359176798048	-14.5801130295493	3.75893854695382e-48	2.58342729969547e-46
ENSMUSG00000070643.11	189.958925075303	-2.85112113182637	0.195936056310075	-14.5512836458971	5.73173200443445e-48	3.9262364230376e-46
ENSMUSG00000003644.17	406.208201509224	-2.29653040617221	0.15804354935825	-14.5309974086097	7.70897304049223e-48	5.26321865639151e-46
ENSMUSG00000020467.15	8667.07242902733	1.48349747503098	0.102319968250475	14.4986115652366	1.23625247479056e-47	8.41261675855007e-46
ENSMUSG00000049709.4	300.816922169462	-7.81222517230503	0.539063827034631	-14.4922081217725	1.35709012250146e-47	9.2046306112091e-46
ENSMUSG00000062380.4	966.884204547617	-2.21413858531782	0.152899755129359	-14.4809818919892	1.59798004532807e-47	1.08030762083993e-45
ENSMUSG00000040687.16	368.567418085738	-1.97365512866873	0.136536583227505	-14.4551378247112	2.32663608446662e-47	1.56778894721046e-45
ENSMUSG00000020333.17	169.985015232584	-5.88793555729673	0.408298236711704	-14.4206734878803	3.83581155204969e-47	2.57634524601467e-45
ENSMUSG00000040943.12	1572.27891330286	-1.73623417296026	0.120418089580487	-14.418383309426	3.96522125463367e-47	2.6546450516054e-45
ENSMUSG00000037995.15	162.504642513561	-3.83951814133819	0.266316345189644	-14.4171328973596	4.03770195185853e-47	2.69444968639024e-45
ENSMUSG00000019590.16	226.545649039333	-2.95437921723707	0.205066089928005	-14.4069612790408	4.67845853422818e-47	3.11200230538837e-45
ENSMUSG00000036356.15	919.356187104913	1.67408329937385	0.11625074402828	14.4006243862543	5.12781569122348e-47	3.399971897575e-45
ENSMUSG00000041147.10	471.768837806004	-2.02533793935193	0.140711212166131	-14.3935789349942	5.67799745291595e-47	3.75273908333777e-45
ENSMUSG00000051048.17	1328.05544822511	1.56112650652378	0.10870548635953	14.3610645497739	9.08212796828469e-47	5.98350258853202e-45
ENSMUSG00000047139.9	4067.32695424641	-1.68073449987156	0.117329731154368	-14.3248815397033	1.52988737082339e-46	1.00472317588011e-44
ENSMUSG00000037362.8	982.696460129379	1.78588644709891	0.124824264121289	14.3072058919858	1.97281680884035e-46	1.29150826976203e-44
ENSMUSG00000050240.16	230.557699825485	-2.53988251045642	0.177942108389839	-14.2736451390809	3.19435706592988e-46	2.08459509851392e-44
ENSMUSG00000020892.10	130.025326763904	-3.93517767022338	0.275700307214198	-14.2733887748846	3.20612436142744e-46	2.08569480078143e-44
ENSMUSG00000034203.8	416.955484384993	-2.12553555211418	0.149297113713178	-14.2369500605193	5.40343307698743e-46	3.50410094243383e-44
ENSMUSG00000026288.14	147.541164590202	-5.76889812142205	0.405791219686965	-14.2164192854451	7.24671720500087e-46	4.68477621312041e-44
ENSMUSG00000044224.16	737.826181627782	-2.04671375531446	0.144504464762248	-14.1636714040767	1.53747200857657e-45	9.90831259857432e-44
ENSMUSG00000025025.14	773.493510622645	-1.70851623379552	0.120891784860259	-14.1326082311583	2.39121065201009e-45	1.53181750176933e-43
ENSMUSG00000025227.14	141.894442282357	-3.67970502671454	0.260370127215183	-14.1325929593814	2.39172936178031e-45	1.53181750176933e-43
ENSMUSG00000037580.10	295.876155896523	-2.34752403995923	0.166177743263377	-14.1265851482807	2.60472115075485e-45	1.66308229770573e-43
ENSMUSG00000031150.13	281.390328214301	-2.60861794336224	0.184863504378827	-14.1110488634717	3.2471224700389e-45	2.06686838577522e-43
ENSMUSG00000020023.18	813.218943769096	-1.71912101310844	0.122250606566846	-14.0622698028777	6.47748264315346e-45	4.11041973739005e-43
ENSMUSG00000073802.5	1034.35136806283	1.48316555682878	0.105500796645277	14.0583351404975	6.84782837855609e-45	4.33214145771223e-43
ENSMUSG00000037031.10	601.965519005919	-1.88536120472482	0.134223081481144	-14.0464753447765	8.09645136475241e-45	5.10644174947052e-43
ENSMUSG00000020140.15	300.069552031381	2.7991314067897	0.199305998224209	14.0443911960984	8.33818487973495e-45	5.24291886343699e-43
ENSMUSG00000030060.14	525.753171566362	-1.78166686130957	0.126862359204205	-14.0440937129483	8.37326967316837e-45	5.249025143298e-43
ENSMUSG00000027358.6	151.376963745108	-3.13338962595068	0.223133946349993	-14.0426397561035	8.54687234511301e-45	5.34166610886262e-43
ENSMUSG00000032013.6	135.793063922687	-5.64750201503706	0.402427769452885	-14.0335792997462	9.71232906223132e-45	6.0517756418789e-43
ENSMUSG00000017146.12	468.641973678025	-2.03706440981285	0.145321448013679	-14.0176445917405	1.21583356243491e-44	7.55313780963692e-43
ENSMUSG00000041718.16	567.391696610473	-2.12583445372297	0.151742746581426	-14.0094633952222	1.36431919580088e-44	8.45020095914159e-43
ENSMUSG00000015134.15	137.531924011933	-4.05160507729404	0.289850951046096	-13.978236271682	2.11668774975762e-44	1.30710207400704e-42
ENSMUSG00000019848.14	129.31507546314	-5.24719895947639	0.375676966539831	-13.9673161434561	2.46751288256586e-44	1.51920949409643e-42
ENSMUSG00000015568.16	301.138918452729	2.49383956906647	0.17886866871631	13.9422940136137	3.50490978747496e-44	2.15151539387224e-42
